0.970772	0.945915	0.922834	0.834908	1.05659	1.08313	0.836854	1.05659	1.07758	1.07369	0.851327	1.0768	1.03468	1.03675	1.01824	1.07496	0.838161	1.09539	0.927053	0.945366	0.973048	1.07358	0.839291	1.09266	
0.84235	1.08796	1.05388	0.962246	0.919316	0.947772	0.959687	0.922091	0.94698	0.93722	0.973512	0.946502	1.08062	1.07341	0.846649	0.920098	0.969331	0.938969	0.960756	0.918977	0.947049	0.922378	0.967532	0.939629	
1.03015	1.04856	1.01569	0.835672	1.0597	1.09253	0.838324	1.05761	1.08617	1.0711	0.84964	1.08443	0.940026	0.925346	0.982057	1.06384	0.829534	1.09714	0.836149	1.05787	1.09021	1.06322	0.831118	1.09378	
1.18605	1.20867	1.17076	1.03808	1.02108	1.05273	0.959047	0.921988	0.946909	0.937372	0.973476	0.94643	1.08129	1.07352	0.846454	0.919526	0.969289	0.938887	0.959803	0.91887	0.946978	0.921744	0.967488	0.939548	
1.02899	1.04863	1.01571	1.19694	1.17732	1.21384	0.835931	1.05769	1.0863	1.07417	0.849449	1.08456	0.931953	0.925247	0.982033	1.07463	0.82932	1.09728	0.833549	1.05796	1.09034	1.07317	0.830905	1.09392	
1.18633	1.20596	1.17101	1.03813	1.02393	1.0528	0.958991	0.9227	0.946837	1.04131	1.02728	1.05139	1.08141	1.06615	0.846259	0.919419	0.961141	0.938805	0.959749	0.920385	0.946907	0.92164	0.959916	0.939467	
1.02903	1.0487	1.01692	1.07756	1.05987	0.823611	0.835724	1.05777	1.08358	1.07428	0.849257	1.08168	0.931863	0.925148	0.973647	1.07474	0.829105	1.08647	0.833339	1.05804	1.08734	1.07328	0.830693	1.08398	
1.06792	1.08834	0.852779	0.93434	0.918995	0.948669	0.958936	0.921781	0.946186	0.937204	0.973404	0.946047	1.08153	1.07373	0.846502	0.919312	0.969206	0.939201	0.959694	0.918655	0.945947	0.921536	0.9674	0.939929	
0.92607	0.943794	0.983339	1.07767	1.05996	0.822428	0.835517	1.05785	1.08588	1.07438	0.849065	1.08453	0.931772	0.925048	0.982493	1.07485	0.828891	1.09812	0.833129	1.05812	1.08958	1.07338	0.83048	1.09482	
1.06595	1.08847	0.852591	0.936945	0.918888	0.9486	0.95803	0.921677	0.946114	0.93878	0.973367	0.945974	1.07223	1.07383	0.846307	0.928584	0.969164	0.939119	1.04206	1.02079	1.05116	0.930311	0.967355	0.939849	
0.924178	0.943719	0.983316	1.08089	1.06004	0.822206	0.834567	1.05793	1.086	1.07639	0.848873	1.08465	0.923562	0.924948	0.982469	1.08593	0.828676	1.09826	1.2006	1.17607	1.21109	1.08384	0.830266	1.09496	
1.0639	1.0886	0.850689	0.939325	0.91878	0.951026	0.939182	0.921573	0.951026	0.939532	0.973331	0.945063	1.0639	1.07394	0.839461	0.937173	0.969122	0.930337	1.04304	1.02082	1.05029	0.938374	0.967311	0.9316	
0.931362	0.943643	0.981314	1.07383	1.06013	0.824147	1.06887	1.05802	0.828304	1.06903	0.848681	1.08381	0.917027	0.924849	0.974717	1.09513	0.82846	1.08822	1.19047	1.17634	1.21033	0.914519	0.922645	0.976629	
1.07455	1.08873	0.848848	0.930555	0.918673	0.953708	0.930926	0.921469	0.951807	0.9321	0.973295	0.943313	1.06496	1.07405	0.831929	0.936154	0.96908	0.920823	0.929375	0.918331	0.952049	1.06577	1.07524	0.829946	
0.931271	0.945473	0.979382	1.07394	1.05743	0.82631	0.96155	0.945091	0.921417	1.06913	0.849243	1.082	0.916917	0.932091	0.966165	1.09526	0.836007	1.07731	1.07111	1.05743	0.826002	0.914406	0.930648	0.967244	
1.07466	1.08115	0.848655	0.930462	0.924064	0.953646	0.837236	1.07679	1.05814	0.93201	0.967302	0.943237	0.957954	0.923629	0.924699	0.936069	0.976678	0.920718	0.92928	0.925497	0.951985	1.06586	1.08382	0.829732	
0.931179	0.936807	0.979354	1.07404	1.06665	0.826092	0.961498	0.937563	0.921313	1.06923	0.8431	1.08212	0.824559	1.07296	1.0742	1.0954	0.834562	1.07743	1.07121	1.06684	0.825784	0.914293	0.929711	0.9672	
0.930438	0.972396	0.943454	0.931465	0.923963	0.953583	0.838725	1.0769	1.05822	0.934283	0.967257	0.943161	0.949185	0.923528	0.924599	0.945969	0.976646	0.920612	0.930998	0.925398	0.95192	1.05545	1.08394	0.829518	
1.07275	0.842347	1.08629	0.929873	0.959273	0.920968	0.960852	0.937479	0.92203	0.961352	0.937338	0.92401	0.823909	1.07307	1.06677	1.0961	0.834353	1.06844	1.0703	1.06694	0.827037	0.913647	0.929617	0.959562	
0.92925	0.972358	0.940988	1.07368	0.830722	1.06339	0.836308	1.07701	1.05925	0.837672	1.07566	1.06035	0.95734	0.923426	0.918005	0.936378	0.976614	0.912734	0.928213	0.925299	0.953553	1.06543	1.08406	0.822788	
1.07285	0.842147	1.08641	0.92978	0.959218	0.920863	0.960799	0.937395	0.921927	0.961299	0.937255	0.923909	0.823689	1.07317	1.06687	1.09624	0.834144	1.06854	1.0704	1.06703	0.82682	0.913533	0.929523	0.959507	
0.929155	0.972321	0.940909	1.07379	0.830509	1.06348	0.836102	1.07712	1.05934	0.837467	1.07576	1.06044	0.957283	0.923325	0.917896	0.936293	0.976582	0.912619	0.928117	0.925199	0.95349	1.06552	1.08418	0.822566	
1.07296	0.841947	1.08654	0.929686	0.959162	0.920758	0.960746	0.937312	0.921823	0.961247	0.937171	0.923808	0.823468	1.07328	1.06696	1.09638	0.833935	1.06864	1.0705	1.06713	0.826602	0.913419	0.92943	0.959452	
0.929061	0.972283	0.94083	1.07389	0.830296	1.06357	0.835895	1.07723	1.05942	0.837261	1.07587	1.06052	0.957225	0.923223	0.917788	0.936208	0.97655	0.912503	0.928021	0.9251	0.953428	1.06561	1.08431	0.822344	
1.07306	0.841747	1.07514	0.929592	0.959107	0.930044	0.960693	0.937228	0.930418	0.961194	0.937087	0.9316	0.823247	1.07338	1.06547	0.98561	0.927544	0.935683	1.0706	1.06723	0.834905	0.913305	0.929335	0.958433	
1.03358	1.03884	1.03558	1.074	0.83889	1.07452	0.835688	1.06572	1.06951	0.837056	1.06478	1.06968	0.957167	0.932493	0.91631	0.841374	1.07387	1.09603	0.927925	0.935845	0.9632	0.957845	0.931373	0.913782	
1.18142	1.20019	1.19642	0.938993	0.969235	0.929951	0.951646	0.927026	0.930325	0.952986	0.927239	0.931509	0.824255	1.08439	1.06556	1.01462	1.01998	1.04103	1.05976	1.07984	0.834696	0.821529	1.08692	1.06638	
1.02264	1.03889	1.03563	1.08509	0.838686	1.07463	0.827653	1.06581	1.06961	0.829744	1.06487	1.06978	0.958541	0.932403	0.9162	1.18882	1.19509	1.21978	0.918342	0.935759	0.96315	0.958753	0.931281	0.913668	
1.06186	1.07747	0.835621	1.04487	1.03179	1.03603	0.951581	0.929396	0.93213	0.952923	0.929749	0.933798	0.824035	1.07514	1.05589	1.01464	1.03044	1.05228	1.05984	1.07681	0.836127	0.821306	1.07689	1.05589	
0.918892	0.93241	0.96555	1.20777	1.19263	1.19754	0.827436	1.06875	1.07189	0.82953	1.06796	1.07261	0.958484	0.924248	0.907687	1.1891	1.20763	1.23325	0.918234	0.932947	0.964994	0.958697	0.92248	0.904478	
1.05978	1.07758	0.843802	1.04772	1.03183	1.04587	1.05096	1.03433	1.0466	0.952003	0.929655	0.94116	0.830428	1.07525	1.055	1.02428	1.03048	1.05342	1.05897	1.07692	0.844094	0.922002	0.967634	0.947	
0.91691	0.93232	0.975204	1.21131	1.19292	1.20916	1.20887	1.18974	1.20385	0.82857	1.06806	1.08128	0.966128	0.924148	0.906733	1.20066	1.20794	1.23485	0.917298	0.932857	0.974388	1.07655	0.828653	1.10576	
0.9521	0.927912	0.939088	1.04779	1.0331	1.04593	1.05103	1.0365	1.04666	0.951938	0.931944	0.941082	0.830215	1.06547	1.05508	1.02431	1.04163	1.0535	1.05906	1.07492	0.843896	0.921899	0.957958	0.946929	
1.2143	1.1942	1.20859	1.21307	1.19463	1.20948	1.21166	1.19246	1.20416	0.826235	1.07089	1.0814	0.975049	0.915549	0.906611	1.21392	1.22129	1.23521	0.915384	0.930932	0.974353	1.0875	0.820185	1.10592	
1.05038	1.03502	1.04544	1.04911	1.03618	1.046	1.05325	1.03749	1.04673	0.949436	0.933533	0.941003	0.83771	1.05613	1.05515	1.0354	1.05251	1.05357	0.949436	0.930212	0.939332	0.931076	0.9486	0.946857	
1.09088	0.846282	1.08297	1.2134	1.18167	1.20639	1.08851	0.847342	1.08079	0.919716	0.952085	0.924626	0.975015	0.924521	0.912971	1.09054	0.826703	1.10022	0.822026	1.0602	1.08289	1.08762	0.828326	1.09728	
0.945229	0.978563	0.936518	1.05226	1.02172	1.04311	0.946803	0.974988	0.939231	1.05523	0.828244	1.06279	0.845001	1.07624	1.06279	0.939561	0.969456	0.93815	1.05333	1.0221	1.04399	0.940125	0.967623	0.93926	
1.08147	0.846086	1.08095	1.20489	1.18194	1.20316	1.07934	0.847147	1.07992	0.925867	0.952021	0.926196	0.982234	0.924421	0.921032	0.907423	0.920374	0.977941	1.08145	1.06028	0.829164	1.09732	0.82811	1.08675	
0.947587	0.978533	0.934584	1.05531	1.02175	1.04011	0.947587	0.974954	0.938299	0.947587	0.92216	0.956104	0.85086	1.07635	1.0724	0.947587	0.969414	0.928402	0.947587	0.917795	0.957809	0.947587	0.967578	0.930034	
1.09612	0.845891	1.08107	1.22107	1.18221	1.20347	1.09074	0.846953	1.08004	1.08951	1.06026	0.831502	0.990746	0.92432	0.920928	1.11169	0.826268	1.08916	1.09482	1.06037	0.828949	1.1074	0.827894	1.08687	
0.947517	0.978504	0.934497	1.05539	1.02178	1.04017	0.947517	0.974919	0.938217	0.947517	0.922057	0.956045	0.85067	1.07646	1.07251	0.947517	0.969373	0.928306	0.947517	0.917686	0.957752	0.947517	0.967534	0.929941	
1.09409	0.845695	1.08118	1.21782	1.18249	1.20378	1.08988	0.846759	1.08015	1.08767	1.06034	0.83129	0.981914	0.92422	0.920823	1.10037	0.82605	1.08929	0.913281	0.951994	0.923153	1.09675	0.827678	1.087	
0.94557	0.978475	0.934409	1.05237	1.02181	1.04023	0.946586	0.974885	0.938134	0.945732	0.921953	0.955985	0.842904	1.07657	1.07261	0.937658	0.969331	0.928211	1.05547	0.823667	1.06689	0.938196	0.96749	0.929848	
1.09141	0.845499	1.0813	1.2147	1.18276	1.20409	1.08902	0.846564	1.08027	0.91929	0.951826	0.925901	0.974878	0.924119	0.920718	1.09107	0.825832	1.08942	0.914823	0.95193	0.923051	1.08813	0.827461	1.08712	
0.94306	0.978445	0.934321	1.04946	1.02184	1.04028	0.945655	0.974851	0.938051	1.05746	0.827379	1.06507	0.836683	1.07668	1.07271	0.92952	0.969289	0.928115	1.05746	0.823446	1.06698	0.930615	0.967446	0.929754	
1.08929	0.847489	1.08142	1.21176	1.17968	1.2044	0.918149	0.943936	0.969594	1.02514	1.05068	1.03159	0.966999	0.930673	0.920613	1.08085	0.832772	1.08955	0.915543	0.950139	0.922949	1.07857	0.833915	1.08725	
